date,O3,NO,NO2,NOXasNO2,SO2,CO,PM10,NV10,V10,PM2.5,NV2.5,V2.5,ETHANE,ETHENE,ETHYNE,PROPANE,PROPENE,iBUTANE,nBUTANE,1BUTENE,t2BUTENE,c2BUTENE,iPENTANE,nPENTANE,t2PENTEN,1PENTEN,2MEPENT,ISOPRENE,nHEXANE,nHEPTANE,iOCTANE,nOCTANE,BENZENE,TOLUENE,ETHBENZ,mpXYLENE,oXYLENE,124TMB,135TMB,wd,ws,temp,AT10,AP10,AT2.5,AP2.5,site,code,latitude,longitude,location_type,Ox,NOx
2020-01-01 00:00:00,1.72961,78.38595,45.77784,165.96796,4.75424,,69.0,60.0,9.0,58.1,51.0,7.1,15.138667,3.924834,1.699182,8.688602,1.807733,2.733389,4.435865,0.283941,0.115379,0.043186,1.555671,0.886268,0.045731,0.129856,0.318393,0.061316,0.330523,0.236403,0.320425,0.102024,1.316937,1.652279,0.34676,0.517465,0.369132,0.251577,0.069759,92.7,2.1,2.3,5.6,1026.2,4.7,1025.2,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,23.960024392798914,83.8327033271739
2020-01-01 01:00:00,1.92918,88.61587,52.64325,188.51903,4.84394,0.397528,45.0,38.4,6.6,43.2,35.4,7.8,12.450784,3.924853,1.726841,7.600186,1.782444,2.701905,4.67682,0.272856,0.083043,0.096509,1.779399,0.951515,0.080458,0.063316,0.408405,,0.37296,0.258746,0.353229,0.132887,1.620777,1.960938,0.324828,0.938314,0.410949,0.307105,0.118296,98.3,2.1,1.4,5.7,1026.2,4.6,1024.1,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,27.524407036141305,95.2235546573913
2020-01-01 02:00:00,1.9957,70.02935,44.7687,152.14554,3.09474,0.346417,46.2,39.1,7.1,43.0,35.3,7.7,13.612365,4.101716,1.783553,7.859234,1.698927,2.296686,3.824728,0.258415,0.112476,0.084324,1.526003,0.821336,0.063496,0.061229,0.318413,,0.28524,0.234233,0.367614,0.139789,1.400477,1.859414,0.239135,0.89732,0.422004,0.269122,0.096785,116.6,2.3,1.0,5.7,1026.2,4.9,1024.1,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,23.579103194293477,76.85079123804347
2020-01-01 03:00:00,2.04559,67.58589,40.20699,143.83725,2.96019,0.335059,45.1,38.8,6.3,42.8,36.2,6.6,13.16181,3.672748,1.833392,7.342642,1.582759,2.385536,4.021186,0.225242,0.108198,0.062543,1.453934,0.82957,0.056587,0.0531,0.292666,,0.262465,0.255312,0.274676,0.102768,1.258933,1.525451,0.266755,0.846384,0.287442,0.155324,0.074818,131.1,1.8,0.8,5.5,1026.2,4.6,1024.1,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,21.299093684374995,72.65417208
2020-01-01 04:00:00,2.99355,72.03298,47.2601,157.70912,3.83478,0.349257,40.8,34.2,6.6,36.8,31.9,4.9,11.775703,3.436752,2.127603,6.624546,1.369732,1.785651,3.001336,0.225857,0.113069,0.051218,1.278002,0.724549,0.041668,0.075595,0.299367,,0.246448,0.241429,0.213882,0.10273,1.303735,1.522994,0.251206,0.708266,0.283755,0.18296,0.046852,108.8,1.7,0.8,5.3,1026.2,4.2,1024.1,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,25.320552764266306,79.66103047739131
2020-01-01 05:00:00,2.89377,62.50351,40.35921,136.19659,3.70023,0.403207,44.1,35.9,8.2,39.2,31.2,8.0,16.606915,3.624382,1.757336,8.019475,1.211529,2.078592,3.367009,0.242127,0.105803,0.076552,1.543434,0.844149,0.062422,0.046334,0.300722,,0.267907,0.22615,0.355367,0.126526,1.454268,1.552191,0.307016,0.743404,0.286409,0.256469,0.09032,84.3,1.1,0.0,5.0,1026.2,4.1,1024.1,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,21.78655346127717,68.79475641565216
2020-01-01 06:00:00,2.99355,68.41667,42.71639,147.62049,3.76751,0.377651,44.3,36.1,8.2,38.7,32.4,6.3,13.632249,3.519937,1.667908,7.016358,1.180773,1.814905,3.064021,0.256814,0.078354,0.045724,1.446233,0.816146,0.060241,0.067041,0.295631,0.341542,0.290392,0.238491,0.270387,0.121846,1.241372,1.803827,0.255212,0.557569,0.228017,0.351244,0.081264,86.9,1.2,-0.4,5.2,1026.2,4.2,1024.1,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,23.025485332744562,74.56513095086956
2020-01-01 07:00:00,1.89592,91.38512,40.73174,180.85364,5.04577,0.366293,40.4,33.4,7.0,39.3,31.6,7.7,12.696618,3.674911,1.813913,7.156289,1.273713,1.876024,3.167023,0.211335,0.10787,,1.406732,0.907236,0.045719,,0.291522,0.195094,0.301032,0.23849,0.341161,0.120547,1.39934,1.617336,0.295673,0.844163,0.335263,0.277101,0.083477,143.0,1.3,0.9,5.9,1026.2,4.8,1024.1,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,21.49169983804348,91.35173150304348
2020-01-01 08:00:00,1.84602,68.22119,42.57103,147.1754,3.96934,0.363454,37.5,30.9,6.6,37.3,30.5,6.8,17.127709,4.486808,2.126768,8.976833,2.140303,2.462655,4.305444,0.282011,0.166771,0.057688,1.578762,0.976779,0.036627,0.039215,0.328708,0.172349,0.312831,0.217589,0.444408,0.133576,1.320515,1.93484,0.242803,0.954778,0.482121,0.334411,0.099493,167.6,1.1,1.5,3.9,1026.2,2.9,1024.1,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,22.396586492119567,74.34030909086957
2020-01-01 09:00:00,1.94581,65.77774,38.30604,139.16384,3.96934,0.394688,34.6,27.6,7.0,34.3,26.9,7.4,27.964439,4.974939,2.07278,15.637746,2.215324,5.759357,9.662381,0.354102,0.222562,0.087816,2.983385,1.518064,0.104924,0.124295,0.531484,,0.536548,0.336047,0.441638,0.171324,1.480541,2.542326,0.40024,0.940241,0.579269,0.415328,0.171681,185.7,0.6,1.5,4.0,1026.2,3.3,1024.1,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,20.290607553125003,70.29357353
2020-01-01 10:00:00,2.09549,67.7325,38.27603,142.13108,3.96934,0.389009,34.8,28.6,6.2,30.8,26.0,4.8,25.823892,5.117633,2.154279,15.060567,2.237799,5.347,9.819402,0.347249,0.20309,0.092801,2.811262,1.412034,0.106305,0.076449,0.553129,0.148849,0.500786,0.330281,0.479684,0.153408,1.577945,2.433276,0.434342,1.305383,0.569466,0.416212,0.160329,225.7,0.1,2.0,5.2,1026.2,4.4,1024.1,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,20.347903716168478,71.79237683804348
2020-01-01 11:00:00,2.04559,91.77607,44.4348,185.15615,5.44943,0.423083,35.0,26.6,8.4,35.3,26.1,9.2,26.529803,5.228504,2.125327,15.456187,2.356518,5.453622,10.314786,0.326542,0.176806,0.076431,2.804742,1.474194,0.077743,0.052242,0.549986,0.095217,0.474068,0.378939,0.538512,0.129055,1.549878,2.606773,0.313854,1.258605,0.529752,0.40766,0.183924,129.8,0.6,2.6,6.4,1025.2,5.6,1024.1,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,23.43459727894022,93.52497008456523
2020-01-01 12:00:00,3.14323,98.32452,58.05776,208.81993,5.98765,0.394688,42.0,33.3,8.7,39.8,30.5,9.3,18.005887,4.600497,1.920003,10.090127,1.976267,3.455549,6.376008,0.311024,0.146683,0.033462,2.02485,1.155283,0.059367,0.050431,0.453847,,0.494237,0.281001,0.416297,0.134826,1.462164,2.06153,0.322772,0.910373,0.33108,0.380656,0.131473,123.2,0.7,3.0,6.8,1025.2,6.0,1023.1,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,30.846999197961956,105.47782016608696
2020-01-01 13:00:00,3.04344,108.92911,62.19745,229.21975,6.79497,0.360614,43.2,36.0,7.2,39.5,32.4,7.1,18.194641,4.628413,2.149972,10.090685,1.966478,3.860787,7.113007,0.305599,0.150828,0.048757,2.331369,1.158669,0.072915,0.073723,0.520007,0.059639,0.484383,0.306065,0.496841,0.137409,1.524567,2.513168,0.439499,1.369707,0.597268,0.412044,0.105796,121.3,0.6,3.3,6.9,1025.2,6.2,1023.1,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,32.88968801739131,115.7820685373913
2020-01-01 14:00:00,3.54237,105.99697,55.93707,218.46348,6.52586,0.343578,45.1,37.5,7.6,39.4,32.3,7.1,13.990823,4.982243,1.972454,8.234907,1.94873,2.720664,5.721735,0.349848,0.148724,,2.313254,1.149103,0.06559,0.141151,0.521834,,0.597187,0.335693,0.425952,0.216099,1.509513,2.421219,0.39222,0.937373,0.404698,0.665985,0.145028,107.4,1.0,3.4,7.1,1025.2,6.2,1023.1,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,29.969028944429347,110.34895373130435
2020-01-01 15:00:00,3.39269,76.38232,58.83976,175.95768,5.58398,0.227159,42.8,33.5,9.3,40.6,31.8,8.8,14.102807,4.299308,1.703821,7.830434,1.706771,2.605438,5.112635,0.290898,0.137708,0.033828,2.200836,1.101859,0.058094,0.134621,0.504077,,0.545936,0.29907,0.34385,0.277844,1.392791,2.265752,0.364555,1.116476,0.31799,0.618178,0.142134,117.7,1.5,3.5,6.9,1024.1,6.0,1022.1,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,31.362748429211955,88.87858126608695
2020-01-01 16:00:00,3.04344,127.64595,72.44379,268.16485,7.53501,0.380491,39.2,32.5,6.7,36.4,30.0,6.4,16.135331,4.818418,1.83971,9.317899,1.993879,3.371265,5.729367,0.338986,0.215866,0.04116,2.916609,1.310802,0.088948,0.097417,0.666993,,0.597172,0.453702,0.535744,0.244887,1.657058,3.041353,0.441966,1.541555,0.596203,0.822512,0.21177,127.9,1.5,3.6,7.1,1025.2,6.3,1023.1,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,38.065203450000006,135.45377655
2020-01-01 17:00:00,3.89162,95.44125,62.10782,208.44903,6.18948,0.309504,38.6,31.2,7.4,33.5,28.1,5.4,13.6283,4.589584,1.81125,7.275844,1.763676,2.672496,4.953339,0.326656,0.217498,0.031957,2.109988,1.049435,0.063797,0.08969,0.475576,,0.429683,0.270517,0.389351,0.232315,1.514039,2.192153,0.327736,0.861136,0.424696,0.413207,0.117495,133.6,1.5,3.7,7.2,1025.2,6.3,1023.1,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,33.254987256250004,105.290448075
2020-01-01 18:00:00,4.24086,78.53256,61.69981,182.11472,5.58398,0.255554,35.0,28.3,6.7,32.5,25.3,7.2,13.602192,4.122085,1.815838,7.486357,1.769012,2.88814,5.435299,0.378088,0.186076,0.055984,2.473763,1.16559,0.073688,0.087504,0.499448,0.05975,0.454166,0.320647,0.450498,0.163239,1.442895,2.502498,0.379577,1.259908,0.498573,0.458073,0.132673,142.1,1.4,3.9,7.4,1025.2,6.5,1023.1,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,33.21795184483695,91.98857827108696
2020-01-01 19:00:00,4.93936,62.69899,57.93714,154.07425,5.18032,0.247035,35.2,28.1,7.1,31.2,22.9,8.3,13.282173,4.008966,1.982399,7.680399,1.710691,2.533315,4.727705,0.287103,0.17825,0.039449,2.170904,1.081848,0.11476,0.07531,0.501225,,0.419296,0.315932,0.413604,0.152958,1.308424,2.647083,0.403454,1.132345,0.529124,0.392161,0.200244,152.9,1.6,4.2,7.4,1024.1,6.5,1022.1,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,31.655512165217395,77.82492097021739
2020-01-01 20:00:00,6.6357,55.66185,57.89683,143.2438,3.29657,0.184566,26.3,20.2,6.1,24.0,17.8,6.2,11.646465,2.733451,1.385846,6.56902,1.228605,2.130517,3.869476,0.236763,0.160941,0.054661,1.509925,0.82831,0.073532,0.046188,0.361815,0.065577,0.364139,0.231866,0.350608,0.112708,1.130505,1.699664,0.262772,0.836971,0.277054,0.397496,0.087101,166.5,1.8,4.4,7.5,1024.1,6.6,1022.1,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,32.45628581494565,72.35429510869565
2020-01-01 21:00:00,4.83957,62.01482,57.20583,152.2939,4.50755,0.198764,25.7,20.1,5.6,24.3,17.8,6.5,13.065592,3.294698,1.415952,7.796149,1.377547,2.504239,4.291368,0.275604,0.126869,0.091668,1.553575,0.849989,0.06496,0.091799,0.299532,0.086772,0.276852,0.185502,0.307338,0.14846,1.005614,1.49343,0.268291,0.616654,0.239042,0.285387,0.113674,175.4,1.9,4.7,7.7,1024.1,6.7,1022.1,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,31.237816528125,76.925640265
2020-01-01 22:00:00,5.68775,77.995,59.40845,178.99911,6.18948,0.247035,27.9,20.1,7.8,26.9,18.7,8.2,14.458801,3.425418,1.478008,7.268056,1.360594,2.151536,3.736532,0.270982,0.166234,0.053411,1.544712,0.87391,0.058924,0.059748,0.324508,0.092901,0.393152,0.171326,0.259708,0.112722,1.066482,1.539956,0.33352,0.907407,0.38123,0.284786,0.107812,183.0,1.9,5.1,7.8,1023.1,6.9,1021.1,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,32.76095117459239,90.41485219021739
2020-01-01 23:00:00,5.83742,53.56048,50.14007,132.26499,4.84394,0.102221,24.8,17.1,7.7,21.1,14.2,6.9,12.189127,2.681566,1.065889,6.727285,1.135409,2.241144,3.921531,0.232082,0.122986,0.06318,1.62107,0.825598,0.0412,0.086873,0.302326,0.084307,0.304177,0.165772,0.230252,0.110426,1.028277,1.279349,0.325824,0.706124,0.371029,0.262344,0.083073,190.8,2.0,5.4,7.7,1023.1,6.8,1021.1,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,28.151861476358693,66.80877711760868
2020-01-02 00:00:00,7.25104,42.34762,43.4279,108.36001,4.39632,,21.6,13.9,7.7,18.8,12.1,6.7,13.094394,2.99613,1.204695,6.789743,1.195283,1.962676,3.485912,0.200702,0.083751,0.042118,1.354776,0.742261,0.037466,0.05299,0.264142,0.063437,0.289788,0.250337,0.169827,0.097427,0.898521,1.147918,0.276976,0.692371,0.309531,0.232517,0.090386,195.3,1.3,3.0,7.6,1022.1,6.7,1020.1,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,25.445766473913046,54.73404161391305
2020-01-02 01:00:00,8.24889,32.29903,37.06455,86.58905,1.70469,0.290732,15.5,8.5,7.0,15.7,9.8,5.9,11.329588,2.319134,1.128997,6.100237,1.02192,1.671412,2.730843,0.168001,0.072597,0.071076,1.060654,0.6061,,0.045382,0.223691,0.085953,0.200303,0.182148,0.139193,0.081308,0.825038,0.968113,0.199232,0.639806,0.210675,0.159166,0.060181,196.1,2.1,2.9,7.7,1021.1,6.8,1020.1,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,22.71460482105978,43.73722524043478
2020-01-02 02:00:00,7.9828,25.1541,34.16572,72.7348,1.21123,0.286013,12.6,6.6,6.0,12.8,7.5,5.3,12.279889,2.159211,1.210076,6.479835,0.820587,1.736343,2.687144,0.217527,0.059138,0.061513,1.025305,0.646773,,,0.175328,,0.21583,,0.093536,0.072515,0.751442,0.795317,0.143277,0.277596,0.209007,0.163931,0.055909,194.6,1.6,3.2,7.7,1021.1,6.7,1019.1,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,21.121576390217392,36.73925271521739
2020-01-02 03:00:00,8.03269,28.87338,35.21685,79.48875,1.54768,0.254863,16.0,9.5,6.5,12.3,6.9,5.4,12.020231,1.860648,0.978299,6.287282,0.740677,1.569725,2.596841,0.15933,0.040445,0.057074,0.887905,0.541764,0.083143,0.045203,0.148341,,0.192623,0.10199,0.081795,0.082236,0.693415,0.766458,0.115955,0.263262,0.119851,0.129317,0.049303,209.2,1.9,4.0,7.7,1020.1,6.9,1019.1,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,21.67666117160326,40.15076997847826
2020-01-02 04:00:00,10.02839,32.73948,34.48426,84.68409,1.95142,0.23504,13.4,7.4,6.0,12.4,6.5,5.9,11.392104,1.884047,1.023419,5.855657,0.834142,1.279262,2.036099,0.202735,0.076345,0.058715,0.772766,0.455149,,,0.137239,0.056425,0.158343,0.103311,0.161912,,0.683138,0.599016,0.131429,0.427256,0.159832,0.116949,0.03919,212.2,2.1,4.7,7.6,1020.1,6.7,1018.1,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,22.272667123505435,42.775026849130434
2020-01-02 05:00:00,8.28216,34.84381,37.64052,91.06694,2.08601,0.23504,17.0,9.1,7.9,13.8,7.5,6.3,12.439508,2.133706,1.037481,6.282608,0.898303,1.51006,2.117316,0.159251,0.076277,,0.824411,0.500923,0.03815,0.045546,0.162227,0.06215,0.145815,0.093427,0.099361,0.077633,0.625322,0.701674,0.065892,0.287064,0.119547,0.127806,0.055016,213.9,2.5,5.3,7.9,1019.1,7.0,1017.1,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,23.021637035869567,45.999084805869565
2020-01-02 06:00:00,5.23871,64.59807,49.4636,148.51259,3.43182,0.362471,13.9,7.8,6.1,10.3,5.1,5.2,11.502216,2.185538,1.162275,6.072858,1.088908,1.5559,2.477652,0.190727,0.110592,0.052885,1.222902,0.676746,0.061757,0.080101,0.232371,,0.241217,0.161891,0.202641,0.10793,0.808538,1.2421,0.210994,0.511969,0.278222,0.248744,0.092834,212.8,3.0,5.7,8.2,1019.1,7.2,1017.1,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,27.52035753763587,75.01569969326087
2020-01-02 07:00:00,3.14323,94.6949,60.39033,205.58714,5.04679,0.362471,12.7,7.2,5.5,6.9,3.9,3.0,10.961256,2.203974,1.074408,6.158187,1.170532,2.038412,3.384863,0.216385,0.109602,0.052407,1.232358,0.645512,0.073056,0.038912,0.245998,,0.232486,0.162202,0.149692,0.088473,0.711274,1.200592,0.13125,0.582451,0.308381,0.217422,0.064236,218.6,4.0,6.1,8.5,1019.1,7.5,1017.1,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,32.025200588179345,103.84488086630435
2020-01-02 08:00:00,3.39269,102.91647,65.89357,223.69662,5.24866,0.365304,11.0,7.5,3.5,9.5,5.7,3.8,10.928455,2.376788,1.25856,6.62388,1.646911,3.419565,5.209612,0.196818,0.144438,,1.866495,0.823819,0.097315,,0.350035,,0.29591,0.21379,0.340534,0.122517,0.789927,1.910519,0.222075,1.01156,0.391121,0.329577,0.140012,216.0,4.1,6.4,8.7,1019.1,7.9,1017.1,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,34.92568919769022,112.9922212095652
2020-01-02 09:00:00,5.78753,93.2757,59.22654,202.24728,5.11408,0.286013,10.0,4.7,5.3,5.7,2.0,3.7,9.578689,2.535086,1.138125,6.43203,1.073449,3.849381,7.02207,0.231528,0.162096,0.042817,2.023666,0.976634,0.096477,0.115266,0.455198,,0.353804,0.306576,0.359789,0.141938,0.885414,2.521883,0.372586,1.37013,0.465581,0.485403,0.121619,208.8,3.4,7.3,9.2,1018.1,8.4,1016.0,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,32.7173666080163,102.15787001739129
2020-01-02 10:00:00,6.53592,104.6293,66.16182,226.59117,5.78699,0.254863,11.8,6.4,5.4,6.5,1.7,4.8,8.819394,1.9828,1.000608,5.891605,0.812889,2.56566,4.745588,0.175684,0.088249,,1.019055,0.565454,0.048898,0.035269,0.209258,,0.181987,0.198518,0.196117,0.080267,0.634373,0.950943,0.131248,0.472265,0.205965,0.302437,0.081072,221.2,4.2,8.0,10.0,1017.1,9.2,1015.0,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,36.58270437717392,114.45430345217392
2020-01-02 11:00:00,7.83312,94.64596,65.36383,210.48561,5.51782,0.29734,12.0,5.6,6.4,5.1,0.3,4.8,8.361378,2.516048,0.96688,5.729081,0.919931,2.357919,4.406623,0.195617,0.11126,0.071679,1.492426,0.603242,0.079093,0.044322,0.252629,,0.178523,0.209064,0.186388,0.119685,0.66428,0.969613,0.213044,0.737679,0.281931,0.401942,0.133743,218.6,4.8,8.4,10.7,1016.0,9.8,1014.0,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,36.80755856413043,106.31913493413043
2020-01-02 12:00:00,8.58151,102.86753,67.74987,225.47788,5.85428,0.29734,10.7,5.9,4.8,8.2,2.8,5.4,8.029214,1.735659,0.966405,5.221305,0.880975,2.125648,4.079675,0.178811,0.138967,,1.27239,0.698958,0.060587,,0.289199,0.116781,0.263649,0.165822,0.212552,0.166632,0.63724,1.127739,0.217654,0.6151,0.303142,0.545135,0.113733,216.9,5.0,8.5,10.7,1015.0,9.9,1013.0,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,38.375035650679344,113.89195045130435
2020-01-02 13:00:00,10.32775,91.36712,60.14907,200.24336,5.38324,0.311499,14.3,8.4,5.9,9.6,5.5,4.1,9.072677,2.785624,0.976025,5.08683,1.212558,1.8008,3.230597,0.218147,0.122142,0.049565,1.203662,0.615909,0.051673,0.134155,0.265147,0.078725,0.232707,0.284855,0.259333,0.143787,0.715704,1.250475,0.248753,0.7171,0.378398,0.430288,0.124161,223.4,5.2,8.3,10.9,1014.0,10.0,1012.0,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,35.381094776766304,101.1456527323913
2020-01-02 14:00:00,12.82237,87.50102,67.56139,201.72774,5.31595,0.311499,17.6,12.2,5.4,9.2,5.5,3.7,7.414869,2.377033,0.874604,4.346195,0.958508,1.736075,3.244189,0.215037,0.130455,0.053951,0.981,0.521495,0.048025,0.068683,0.230955,,0.213552,0.193387,0.09466,0.138647,0.611253,1.022097,0.129582,0.572974,0.421117,0.509415,0.118706,224.4,5.5,8.6,10.8,1014.0,9.9,1012.0,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,40.33267405747282,101.89538556934782
2020-01-02 15:00:00,13.87012,83.09661,66.00218,193.4152,5.11408,0.283181,14.1,10.9,3.2,6.7,5.2,1.5,6.848516,1.851686,1.001936,4.011274,0.970847,2.057593,3.273165,0.257516,0.164427,0.042561,1.384224,0.633511,0.059776,,0.316586,,0.262555,0.233839,0.282729,0.141474,0.615009,1.4443,0.205446,0.836575,0.345855,0.473911,0.14703,225.5,6.0,8.6,10.6,1013.0,9.7,1011.0,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,40.0522800125,97.69659949499999
2020-01-02 16:00:00,16.56431,72.23239,58.6134,169.36818,4.71034,0.29734,15.4,11.5,3.9,7.2,3.8,3.4,7.25336,2.173159,0.901276,3.715824,1.13229,1.494103,2.533638,0.224364,0.114659,,1.224533,0.581538,0.085138,0.11066,0.285549,0.129921,0.215169,0.236062,0.305172,0.117183,0.633549,1.482395,0.269044,0.882881,0.398683,0.543259,0.162308,230.9,5.7,8.7,10.5,1013.0,9.5,1011.0,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,37.62429933111413,85.55012407673912
2020-01-02 17:00:00,20.75528,56.13181,55.3942,141.46177,3.5664,0.246368,17.3,13.2,4.1,7.5,4.8,2.7,7.98978,2.047928,0.925859,4.303932,1.134955,1.692256,2.794434,0.276677,0.153046,0.052596,1.580661,0.742874,,0.102029,0.376867,0.088718,0.288149,0.279023,0.366792,0.132771,0.684085,1.851943,0.332372,1.417325,0.518443,0.58198,0.209006,231.0,6.1,8.9,10.2,1012.0,9.3,1010.0,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,38.02694483369565,71.45417895369566
2020-01-02 18:00:00,21.10453,48.59536,49.95372,124.46557,3.5664,0.263358,15.3,11.3,4.0,8.5,5.7,2.8,8.936574,2.275611,1.095041,4.843584,1.320845,2.039251,3.727089,0.277722,0.19639,0.085974,2.032224,0.862696,0.113526,0.076674,0.41115,0.175393,0.333459,0.264471,0.50617,0.172026,0.844065,2.330038,0.381224,1.329375,0.499342,0.538063,0.123589,229.4,6.0,9.3,10.4,1012.0,9.5,1010.0,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,35.44796990529891,62.86916467217391
2020-01-02 19:00:00,26.34324,39.10141,49.59286,109.54752,2.89349,0.175572,12.9,8.9,4.0,5.7,3.6,2.1,8.180751,1.979422,0.854668,4.275416,0.998968,1.638216,2.707861,0.26476,0.148865,0.081419,1.277359,0.611294,0.076704,0.072635,0.257523,0.165614,0.239162,0.15942,0.259657,0.125845,0.722878,1.52628,0.421547,1.042356,0.382579,0.379377,0.150794,232.2,5.7,9.4,10.6,1012.0,9.5,1010.0,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,37.80155944076087,55.33382687326087
2020-01-02 20:00:00,23.39958,43.26113,53.01164,119.34445,2.55704,0.240704,22.9,19.5,3.4,6.5,3.6,2.9,9.444985,2.188589,0.910922,4.384186,1.160716,1.569927,2.457563,0.258208,0.123718,0.257964,1.12144,0.597243,0.048112,0.055959,0.235603,0.138841,0.181354,0.173235,0.222587,0.108058,0.742433,1.288018,0.318527,0.750476,0.259187,0.329873,0.100965,238.5,5.8,9.6,10.6,1011.0,9.6,1008.9,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,38.10349952853261,60.28238551978261
2020-01-02 21:00:00,27.9398,41.40149,48.96067,112.44207,3.02808,0.212386,17.3,13.3,4.0,8.5,5.4,3.1,8.665421,1.951803,0.783672,4.069709,1.000742,1.359594,2.048931,0.237158,0.111016,0.046489,1.077085,0.582344,0.110377,0.056313,0.210174,0.134399,0.18217,0.161451,0.226208,0.109542,0.661152,1.116585,0.196242,0.651227,0.184833,,0.120275,241.7,5.6,10.0,10.6,1011.0,9.8,1008.9,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,38.25506959945652,56.79591416695652
2020-01-02 22:00:00,31.18281,30.04789,39.13084,85.20363,2.69162,0.118936,14.4,11.7,2.7,5.7,5.0,0.7,6.89079,1.468452,0.628496,3.289214,0.866789,1.176,1.599515,0.185726,0.090734,0.051137,0.820934,0.386128,0.041648,0.076456,0.147147,,0.149532,0.296093,0.117365,0.085745,0.547843,0.787594,0.14241,0.492372,0.234921,0.240434,0.060553,236.2,5.6,10.3,10.8,1011.0,9.9,1008.9,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,34.859756517798914,43.037418357173905
2020-01-02 23:00:00,35.67314,20.79862,32.2346,64.12538,2.22059,0.087787,14.6,10.4,4.2,1.9,1.7,0.2,7.176135,1.493039,0.969789,3.250827,0.780136,1.00015,1.514531,0.17375,0.076262,0.048047,0.860152,0.402617,0.057399,0.047375,0.174615,,0.138093,0.105826,0.06753,0.065843,0.483502,0.919122,0.103633,0.522225,0.188472,0.262397,0.081938,248.9,5.4,10.5,10.6,1010.0,9.7,1007.9,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,33.55000609211956,32.39050795086956
2020-01-03 00:00:00,33.39471,19.99478,34.29208,64.95032,2.51269,,13.0,7.4,5.6,6.7,2.4,4.3,7.766835,2.156693,0.575362,3.853077,2.099858,1.530058,2.972714,0.458654,0.226567,0.17123,2.84281,1.324579,0.094288,0.099367,0.643536,0.141341,0.463673,0.34911,0.557306,0.14979,0.795826,2.704696,0.398798,1.366213,0.565561,0.408947,0.155139,224.6,5.5,10.5,10.0,1008.9,9.0,1007.9,London Marylebone Road,MY1,51.52253,-0.154611,Urban Traffic,33.486354609375,32.80718491
