date,O3,NO,NO2,NOXasNO2,wd,ws,temp,site,code,latitude,longitude,location_type,Ox,NOx
2015-01-01 00:00:00,54.41609,0.58207,7.07434,7.96684,203.7,7.7,6.3,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,29.914099215625,4.024123865
2015-01-01 01:00:00,58.14139,0.24946,4.92851,5.31101,221.3,8.7,7.3,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,30.6334998544837,2.682640027608696
2015-01-01 02:00:00,55.82971,0.56129,5.69782,6.55844,220.7,7.8,8.1,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,29.903087425135865,3.3127375332608695
2015-01-01 03:00:00,53.58455,0.5616,5.84221,6.70331,223.6,8.5,8.7,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,28.889222307201084,3.385910272826087
2015-01-01 04:00:00,54.13336,0.49923,4.52976,5.29523,221.9,9.2,9.3,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,28.49195074021739,2.674674800217391
2015-01-01 05:00:00,52.28734,0.59278,5.06621,5.97513,215.9,8.7,8.7,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,27.86932724375,3.018094835
2015-01-01 06:00:00,54.5325,0.56129,5.50322,6.36384,217.6,9.1,8.9,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,29.176862557336953,3.2144433810869564
2015-01-01 07:00:00,54.63229,0.5301,6.27969,7.09251,216.4,10.7,9.2,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,29.617368903124998,3.5824884750000003
2015-01-01 08:00:00,53.2353,0.46774,6.37484,7.09203,219.6,11.0,9.5,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,28.989199523641307,3.5822517473913043
2015-01-01 09:00:00,55.8796,0.71813,5.89433,6.99545,217.3,11.6,10.1,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,30.026496213043476,3.5334690230434784
2015-01-01 10:00:00,61.06842,0.43656,4.48003,5.14941,211.4,11.3,10.3,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,31.823834166032608,2.6010178297826085
2015-01-01 11:00:00,71.64563,0.3745,3.02032,3.59454,208.3,10.8,10.3,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,36.20655266752717,1.8156401456521738
2015-01-01 12:00:00,72.19445,0.5616,3.17093,4.03203,206.4,12.1,10.6,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,36.54829026942935,2.036623516304348
2015-01-01 13:00:00,70.24864,0.34301,3.31149,3.83743,211.5,12.1,11.1,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,35.67739469456521,1.9383236395652175
2015-01-01 14:00:00,69.94929,0.31183,2.67941,3.15754,216.3,11.5,11.3,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,35.21322148084239,1.5949056252173912
2015-01-01 15:00:00,68.5523,0.40537,2.6818,3.30337,212.8,11.5,11.6,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,34.53819821875,1.6685595649999998
2015-01-01 16:00:00,67.70412,0.43656,2.73105,3.40043,212.0,12.5,11.8,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,34.15250269076087,1.7175928232608697
2015-01-01 17:00:00,66.5566,0.40537,2.92469,3.54625,212.4,13.0,11.8,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,33.69484053858696,1.7912454160869564
2015-01-01 18:00:00,66.05767,0.49892,2.9266,3.6916,217.4,12.7,11.7,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,33.454291993070655,1.864664648695652
2015-01-01 19:00:00,66.25724,0.43656,1.85656,2.52593,220.7,12.1,11.8,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,33.0104098375,1.2758803200000002
2015-01-01 20:00:00,65.2095,0.46774,1.85752,2.5747,226.7,10.9,12.2,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,32.50372309809783,1.300514134347826
2015-01-01 21:00:00,63.06412,0.43656,2.24528,2.91465,238.2,10.3,12.5,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,31.661086039673915,1.4722261721739132
2015-01-01 22:00:00,61.66713,0.34301,2.0,2.52593,238.1,8.4,12.3,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,30.860962506929347,1.2758786363043477
2015-01-01 23:00:00,62.81466,0.5616,4.33707,5.19818,247.7,7.1,11.8,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,32.59691312690217,2.625650970652174
2015-01-02 00:00:00,72.44391,0.37419,2.72276,3.29651,271.6,8.3,9.8,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,36.44266993654892,1.6650999071739132
2015-01-02 01:00:00,71.37954,0.16631,4.85138,5.10638,275.2,7.3,8.1,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,37.002632805163046,2.5792813189130435
2015-01-02 02:00:00,74.04047,0.5301,2.28974,3.10255,274.6,6.4,7.3,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,36.99678259415761,1.5671300347826087
2015-01-02 03:00:00,74.73897,0.1871,3.34927,3.63614,272.5,6.1,6.6,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,37.870078066711955,1.8366543510869566
2015-01-02 04:00:00,75.28778,0.40537,3.74181,4.36337,263.4,6.7,6.0,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,38.33401177472825,2.203979833478261
2015-01-02 05:00:00,72.5437,0.37419,4.61343,5.18718,253.2,6.8,5.4,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,37.445968391032615,2.620093764782609
2015-01-02 06:00:00,67.50455,0.5301,8.01051,8.82332,240.4,6.7,4.8,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,36.722599491983694,4.456740707608695
2015-01-02 07:00:00,62.31573,0.77956,13.68872,14.88403,230.9,6.1,4.2,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,37.07899955747283,7.518060724347826
2015-01-02 08:00:00,66.40692,0.77956,9.76188,10.95719,224.4,6.1,4.0,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,37.07591018641304,5.534579693913043
2015-01-02 09:00:00,66.85595,0.68602,8.88691,9.93878,226.8,6.3,4.3,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,36.851313815353265,5.020178008478261
2015-01-02 10:00:00,64.66068,1.02902,10.63924,12.21705,243.0,6.0,5.2,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,36.67378305163043,6.170948629130434
2015-01-02 11:00:00,61.46756,1.93332,15.79821,18.76258,266.2,6.2,6.3,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,37.73395400923913,9.47716958673913
2015-01-02 12:00:00,69.60004,0.77956,8.21036,9.40568,272.6,6.1,6.6,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,37.83789359293478,4.750893450434782
2015-01-02 13:00:00,71.09681,1.06021,7.73128,9.35691,263.0,4.6,6.4,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,38.320436347146746,4.726269401521739
2015-01-02 14:00:00,69.40047,1.09139,9.47739,11.15083,217.3,4.2,5.5,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,38.38127711046195,5.632393656086956
2015-01-02 15:00:00,57.92519,1.02902,21.06332,22.64113,233.8,5.6,4.6,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,38.67867837567935,11.436242081304348
2015-01-02 16:00:00,42.00949,5.33221,41.46922,49.64515,249.9,5.9,3.8,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,41.28168237703804,25.076260268913042
2015-01-02 17:00:00,36.82067,1.46558,43.37407,45.62125,261.8,7.6,3.6,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,39.73212549470109,23.04371163282609
2015-01-02 18:00:00,35.37378,3.99136,40.66501,46.78501,268.3,8.0,3.3,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,37.663370541032606,23.63155847978261
2015-01-02 19:00:00,44.65379,1.34085,20.82713,22.88306,262.4,7.1,3.1,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,32.13518969035326,11.55845279347826
2015-01-02 20:00:00,50.44132,0.59247,13.63613,14.54456,245.3,5.7,2.7,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,31.304479300543477,7.346595853043478
2015-01-02 21:00:00,48.94454,0.99784,15.29283,16.82283,245.4,6.1,2.6,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,31.416757807880437,8.497368494130436
2015-01-02 22:00:00,49.79272,0.59247,12.42408,13.33252,230.8,6.5,2.7,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,30.37829936847826,6.734378858478261
2015-01-02 23:00:00,52.33723,0.62365,11.79439,12.75064,241.5,7.4,3.6,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,31.29193934578804,6.440465873913043
2015-01-03 00:00:00,57.40964,0.45734,6.53119,7.23244,208.9,5.4,2.6,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,31.088814724456522,3.6531706919565217
2015-01-03 01:00:00,59.60491,0.29104,3.62228,4.06853,226.4,7.3,3.3,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,30.68214687296195,2.0550556060869565
2015-01-03 02:00:00,61.36778,0.34301,3.00932,3.53526,234.8,7.7,4.0,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,31.22587470625,1.785694945
2015-01-03 03:00:00,60.5695,0.46774,3.15706,3.87425,235.1,7.3,4.2,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,30.91408205244565,1.9569230886956523
2015-01-03 04:00:00,61.36778,0.1871,2.61965,2.90652,231.9,7.4,4.2,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,31.029049000815217,1.4681169445652174
2015-01-03 05:00:00,60.66928,0.31183,4.89791,5.37604,230.7,6.6,3.7,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,31.841700281521742,2.715489266521739
2015-01-03 06:00:00,61.61724,0.24946,4.55797,4.94047,216.1,4.5,3.0,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,32.128865519021744,2.4954770515217395
2015-01-03 07:00:00,60.96864,0.46774,8.92133,9.63852,184.9,2.9,2.6,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,34.01887365978261,4.868505989782609
2015-01-03 08:00:00,54.73207,1.30967,15.47595,17.48408,167.7,2.6,2.7,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,34.31077955285326,8.83137633347826
2015-01-03 09:00:00,40.21336,2.52578,27.94832,31.82113,165.3,2.2,3.1,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,33.582719035869566,16.073156070869565
2015-01-03 10:00:00,13.47098,7.57735,52.65352,64.27195,168.7,2.2,3.4,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,33.11654706494565,32.464408383695655
2015-01-03 11:00:00,9.92861,15.74716,63.23012,87.37543,207.2,1.2,3.2,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,36.744151217255435,44.13425885913043
2015-01-03 12:00:00,16.36474,9.82249,55.94349,71.00443,297.2,1.9,3.0,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,36.179100220380434,35.865061769130435
2015-01-03 13:00:00,31.03314,4.89565,41.84789,49.35445,342.9,1.1,3.1,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,36.15971246494565,24.929414058695652
2015-01-03 14:00:00,34.37593,3.39889,39.29948,44.51105,252.1,0.8,2.9,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,36.490607698233696,22.4829493876087
2015-01-03 15:00:00,39.16561,1.30967,31.50844,33.51656,265.1,1.6,3.0,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,34.873790121059784,16.92952644543478
2015-01-03 16:00:00,15.91571,3.96018,58.10271,64.17489,248.3,1.7,3.1,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,37.05238243383152,32.41534347195652
2015-01-03 17:00:00,7.48388,4.4591,66.63724,73.47443,330.5,1.3,2.9,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,37.281715040760865,37.11262232826087
2015-01-03 18:00:00,13.22151,4.83329,59.04031,66.45125,348.6,2.2,2.9,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,36.221811159374994,33.56515708
2015-01-03 19:00:00,1.59656,27.40942,77.94442,119.9716,351.0,1.7,2.9,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,40.14323914456521,60.59900010956521
2015-01-03 20:00:00,1.54667,19.4267,73.28078,103.06797,307.3,0.9,2.0,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,37.76344414904891,52.06073835217391
2015-01-03 21:00:00,1.9957,56.75215,72.62049,159.63924,299.9,1.1,1.3,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,37.64728451277174,80.63578115652174
2015-01-03 22:00:00,1.86265,74.1208,70.10843,183.75874,239.9,0.9,0.4,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,36.31401664714674,92.81893723152174
2015-01-03 23:00:00,2.94366,20.05035,63.21864,93.96208,207.1,1.4,-0.4,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,33.357200210054344,47.46128086630435
2015-01-04 00:00:00,15.03427,1.49676,44.99475,47.28975,146.1,3.0,-2.0,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,30.004765805570653,23.88648010369565
2015-01-04 01:00:00,14.23599,3.45086,39.2241,44.51535,146.6,2.9,-2.3,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,26.703542898505432,22.485125059130432
2015-01-04 02:00:00,17.51227,1.65267,30.65881,33.19287,164.9,3.1,-2.4,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,23.963064726222825,16.766024444347824
2015-01-04 03:00:00,23.49937,0.81075,24.30501,25.54813,166.9,2.9,-2.5,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,23.651835689538043,12.904597773913043
2015-01-04 04:00:00,18.80947,1.27848,23.58782,25.54813,153.2,3.1,-2.5,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,21.01937206535326,12.90459575347826
2015-01-04 05:00:00,10.32775,3.24298,27.54335,32.51585,141.4,3.1,-2.5,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,18.911662076766305,16.424073602391303
2015-01-04 06:00:00,1.89592,17.52457,35.01548,61.88611,147.6,3.2,-2.3,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,18.604367205434784,31.259402895434782
2015-01-04 07:00:00,1.69635,12.97192,37.25407,57.14407,152.8,3.2,-2.0,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,19.63849412730978,28.864106745434782
2015-01-04 08:00:00,1.44688,24.54063,43.22489,80.85333,155.3,3.2,-1.7,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,22.533648157608695,40.83998574260869
2015-01-04 09:00:00,2.79398,62.30264,49.43573,144.96511,170.9,3.2,-0.4,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,26.322878042663042,73.22381177891305
2015-01-04 10:00:00,14.81807,34.89322,42.98009,96.48228,186.6,3.4,1.4,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,28.88248920828804,48.734416088913036
2015-01-04 11:00:00,42.00949,4.11609,17.92969,24.24094,196.1,3.7,2.9,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,29.391661082472822,12.244354034347825
2015-01-04 12:00:00,50.5411,2.96234,16.11855,20.66074,199.6,4.0,3.4,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,32.60667098505435,10.435952096304348
2015-01-04 13:00:00,49.64304,3.14943,18.5895,23.41856,199.7,4.2,3.4,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,33.420052147826084,11.828951632826087
2015-01-04 14:00:00,43.80562,3.2118,25.12356,30.04824,197.8,3.6,2.8,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,33.89478655298913,15.17766772173913
2015-01-04 15:00:00,34.5755,2.55697,29.8044,33.72503,182.5,3.8,1.8,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,31.79116457744565,17.03483487369565
2015-01-04 16:00:00,30.5841,1.74622,22.48335,25.16085,184.2,4.6,1.5,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,26.161151498641303,12.708982982391305
2015-01-04 17:00:00,36.12217,1.21612,16.76402,18.62871,190.9,5.3,1.6,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,25.953040191711953,9.409537216086955
2015-01-04 18:00:00,35.32389,1.21612,16.32845,18.19313,202.0,5.8,1.7,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,25.34661258464674,9.189527021521739
2015-01-04 19:00:00,29.9355,1.59031,23.49698,25.93541,193.9,4.9,1.8,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,26.359181888315216,13.100224014565216
2015-01-04 20:00:00,29.58625,1.34085,25.23353,27.28946,193.6,4.9,2.5,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,27.067269565625,13.78416375
2015-01-04 21:00:00,30.83357,0.90429,22.08125,23.46781,190.2,4.9,3.1,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,26.078806363994566,11.853803990869565
2015-01-04 22:00:00,31.38238,0.93548,19.51706,20.95144,190.7,4.9,3.5,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,25.049270038315218,10.582765979565218
2015-01-04 23:00:00,30.88346,1.27848,16.81374,18.77406,196.9,5.1,3.8,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,23.44229113668478,9.48294904043478
2015-01-05 00:00:00,31.46554,1.49551,15.34909,17.64218,189.6,5.3,3.4,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,22.984246785597826,8.911231324347826
2015-01-05 01:00:00,35.65651,0.70639,10.76419,11.8473,202.5,5.7,3.9,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,22.69706534252717,5.984185025652174
2015-01-05 02:00:00,33.02884,0.87249,11.74897,13.08676,206.9,5.2,4.3,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,21.92252977445652,6.610250416956521
2015-01-05 03:00:00,30.78367,0.56097,12.66123,13.52138,199.5,5.0,4.8,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,21.296517630027175,6.829768635652173
2015-01-05 04:00:00,30.43443,0.8413,12.81088,14.10086,193.2,5.0,5.1,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,21.203053158831523,7.122473736956521
2015-01-05 05:00:00,33.57765,0.93423,13.1996,14.63206,195.1,5.0,5.4,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,22.92091394225543,7.390793874130434
2015-01-05 06:00:00,33.97679,1.18369,17.06667,18.88163,190.6,5.1,5.9,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,25.067413332201085,9.537291327826086
2015-01-05 07:00:00,25.84432,10.0311,33.29615,48.67695,183.8,5.4,5.4,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,29.32844104673913,24.587261846739132
2015-01-05 08:00:00,17.11313,15.88717,45.03364,69.39363,181.5,5.5,5.1,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,31.030707651494566,35.051496325869564
2015-01-05 09:00:00,26.49292,7.25804,34.69897,45.8278,189.5,5.9,5.5,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,30.350980564673915,23.148103457173914
2015-01-05 10:00:00,40.86196,4.14322,21.02794,27.38078,191.9,6.2,5.3,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,30.401137858152175,13.830319235652176
2015-01-05 11:00:00,46.00089,4.36087,18.71429,25.40087,196.7,6.1,5.4,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,31.720056427581518,12.830244426956522
2015-01-05 12:00:00,49.84261,3.92463,16.00284,22.02053,195.1,5.7,5.6,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,32.21011204225543,11.122799574130434
2015-01-05 13:00:00,43.75572,5.45133,21.53332,29.8919,192.7,5.3,5.8,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,32.05717039076087,15.098722263260868
2015-01-05 14:00:00,48.49551,1.4952,18.08603,20.37864,191.1,5.5,6.0,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,32.610268832201086,10.293443422826087
2015-01-05 15:00:00,44.6039,2.42974,21.28899,25.01454,185.1,5.7,6.0,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,32.344329314402174,12.635087600652172
2015-01-05 16:00:00,36.17206,2.08736,29.78193,32.9825,183.5,5.5,6.0,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,32.552649610054345,16.659772136304348
2015-01-05 17:00:00,32.77937,2.11823,33.8393,37.0872,187.4,5.4,6.0,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,32.95978847540761,18.73309381978261
2015-01-05 18:00:00,38.5669,1.4952,29.33775,31.63036,196.6,5.5,6.5,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,33.48754266711956,15.976785035869566
2015-01-05 19:00:00,36.52131,1.30811,28.85198,30.85771,198.9,6.5,6.8,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,32.251982606657606,15.586517179782609
2015-01-05 20:00:00,40.51271,0.84068,23.8221,25.11113,197.8,6.2,7.0,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,31.64343354307065,12.68385651869565
2015-01-05 21:00:00,43.85551,0.77894,20.53643,21.73078,197.9,6.6,7.0,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,31.60193718002718,10.976418400652173
2015-01-05 22:00:00,46.94884,0.68508,16.81709,17.86753,190.5,6.4,7.3,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,31.220631257065214,9.025052854565217
2015-01-05 23:00:00,48.5953,0.62303,13.33873,14.29403,195.8,7.6,7.2,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,30.260670918206518,7.220045246956521
2015-01-06 00:00:00,48.89465,0.24946,10.93886,11.32136,181.8,5.9,4.8,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,29.19337982214674,5.718520076521739
2015-01-06 01:00:00,50.89035,0.45734,8.88293,9.58418,194.9,6.9,5.8,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,29.120955232744564,4.841055015869565
2015-01-06 02:00:00,51.58885,0.37419,8.88165,9.4554,196.9,7.6,6.0,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,29.45842634986413,4.77600880173913
2015-01-06 03:00:00,52.78627,0.37419,7.62753,8.20128,195.3,7.6,6.4,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,29.404585551222826,4.142541884347826
2015-01-06 04:00:00,52.38713,0.37419,7.33778,7.91153,197.0,7.4,7.1,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,29.065021600407608,3.996186639782609
2015-01-06 05:00:00,49.29379,0.43656,8.06262,8.732,197.4,7.9,7.0,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,27.933774693614133,4.41061519173913
2015-01-06 06:00:00,43.75572,1.21456,11.59788,13.46018,192.0,7.5,6.8,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,27.03869325163043,6.798866759130435
2015-01-06 07:00:00,42.45852,1.46402,14.30215,16.54695,197.3,8.2,6.8,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,27.77671766902174,8.358023821521739
2015-01-06 08:00:00,42.70798,3.02158,16.6421,21.27513,209.6,8.1,7.6,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,29.07940099266304,10.746283133913044
2015-01-06 09:00:00,45.15271,1.27724,30.99158,32.94998,276.5,7.2,7.2,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,37.510850234375,16.64333893
2015-01-06 10:00:00,58.92304,1.49551,22.88976,25.18284,294.5,5.4,6.3,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,40.084250867391304,12.720089312391305
2015-01-06 11:00:00,57.57595,2.14972,20.48718,23.78337,294.8,5.6,6.8,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,38.2186110642663,12.013210907391302
2015-01-06 12:00:00,55.13121,2.58565,19.86705,23.83166,298.6,6.0,6.7,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,36.72197105258152,12.03760563695652
2015-01-06 13:00:00,58.07487,1.77584,15.65812,18.38104,298.4,4.9,7.0,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,36.02091932894022,9.284440649565218
2015-01-06 14:00:00,57.57595,1.55757,17.00547,19.39371,289.8,3.8,6.4,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,36.45996906752717,9.795948735652173
2015-01-06 15:00:00,47.74712,1.5267,27.76233,30.10323,275.7,3.3,4.9,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,37.13558456956522,15.205423444565216
2015-01-06 16:00:00,25.2955,4.36118,53.71304,60.4001,257.5,2.9,3.7,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,39.37552654266304,30.50865748391304
2015-01-06 17:00:00,26.34324,3.39546,44.82183,50.02813,220.5,2.9,2.8,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,35.39167070054348,25.269679858043478
2015-01-06 18:00:00,32.13077,1.4952,34.99923,37.29184,211.0,3.2,2.2,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,33.23171626725543,18.83644781413043
2015-01-06 19:00:00,33.47787,2.52329,31.10681,34.9758,199.8,3.7,1.9,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,31.917701671875,17.66660833
2015-01-06 20:00:00,37.76862,0.68539,22.00905,23.05997,201.7,3.9,1.8,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,29.399335156793477,11.647797093043478
2015-01-06 21:00:00,38.6168,0.8413,18.972,20.26198,203.4,3.8,1.5,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,28.275866923913043,10.234509023913043
2015-01-06 22:00:00,38.21766,0.90305,18.44319,19.82784,200.0,4.1,1.3,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,27.815551688315217,10.015227869565217
2015-01-06 23:00:00,42.50841,0.52979,14.28733,15.09967,195.8,4.9,1.5,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,27.79338183627717,7.626976975652173
2015-01-07 00:00:00,47.16504,0.58083,9.76586,10.65645,188.9,5.2,1.6,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,27.763647981521736,5.382673641521739
2015-01-07 01:00:00,49.82598,0.78871,7.00804,8.21738,198.9,5.8,2.2,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,27.65871038722826,4.150677838478261
2015-01-07 02:00:00,48.34583,0.56004,6.94142,7.80013,194.7,6.6,2.5,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,26.908574936548913,3.9399225821739132
2015-01-07 03:00:00,48.64519,0.4668,6.8434,7.55916,189.1,6.8,2.8,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,27.003973132201086,3.8181974478260865
2015-01-07 04:00:00,50.24175,0.49767,6.07362,6.83671,192.1,7.3,3.4,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,27.387985385461956,3.4532836910869564
2015-01-07 05:00:00,49.99229,0.59122,7.3746,8.28113,199.0,7.8,3.9,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,27.924367465081517,4.182874476956521
2015-01-07 06:00:00,46.99874,1.02684,11.76235,13.33682,202.9,8.7,4.2,Manchester South,MAN4,53.369026,-2.24328,Suburban Industrial,28.691592847554347,6.736552846304347
